url,label,using_ip,long_url,having_@_symbol,redirection_//_symbol,has_dash_-_symbol,numof_sub_domains,non_std_port,abnormal_url,google_index,count.,count-www,count@,count_dir,count_embed_domian,count%,count?,count-,count=,url_length,hostname_length,sus_url,has_http,has_special_char,misspell_brand_name,url_entropy,count_digits,count_parameters,count_fragments,is_online,days_since_domain_registered,days_until_domain_expires,num_html_chars,num_headings,num_images,num_links,num_script_chars,num_special_chars,script_to_special_char_ratio,script_to_body_ratio,count_redirects,count_external_links,count_iframes,has_privacy_policy,domain_registered_long_ago,domain_expiration_far_future,favicon_external,length_of_path,num_of_delimiters,using_https,num_of_subdirectories,url_is_ip
en.wikipedia.org/wiki/Historia_Norvegi%C3%A6,benign,0,0,0,0,0,1,0,0,1,2,0,0,2,0,2,0,0,0,44,0,0,0,0,0,4.271598379853424,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,44,1,0,2,0
good-fundraising-ideas.com/capital-fund-raising-campaign.php,benign,0,1,0,0,0,1,0,0,1,2,0,0,1,0,0,0,5,0,60,0,0,0,0,0,4.060442056205677,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,60,0,0,1,0
dev.morokaswallows.co.za/sasoccer_news/story_12257.shtml,benign,0,1,0,0,0,1,0,0,1,4,0,0,2,0,0,0,0,0,56,0,0,0,0,0,4.290646047601399,5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,0,1,-1,56,2,0,2,0
huffingtonpost.ca/2011/08/02/gerald-tremblay-montreal-infrastructure_n_916686.html,benign,0,1,0,0,0,1,0,0,1,2,0,0,4,0,0,0,3,0,82,0,0,0,0,0,4.669507609192333,14,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,82,2,0,4,0
moray-tourism.info/,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,19,0,0,0,0,0,3.6818808028034016,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,19,0,0,1,0
jacobhess.blogspot.com/2009/06/jacob-hess-and-elizabeth-foutz-family_25.html,benign,0,1,0,0,0,1,0,0,1,3,0,0,3,0,0,0,5,0,76,0,0,0,0,0,4.614859961621814,8,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,76,1,0,3,0
search-torrent.com/search.php?t=bob%20marley,benign,0,0,0,0,0,1,0,0,1,2,0,0,1,0,1,1,1,1,44,0,0,0,0,0,4.246157118972429,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,29,0,0,1,0
wodenswestwolves.weebly.com/,benign,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,28,0,0,0,0,0,3.6245186549588975,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,28,0,0,1,0
nyhystericalsociety.com/,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,24,0,0,0,0,0,3.772055208874201,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,24,0,0,1,0
bkcardeals.com/,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,15,0,0,0,0,0,3.640223928941851,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,15,0,0,1,0
wn.com/Kappa_Alpha_Psi,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,22,0,0,0,0,0,3.9362600275315263,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,22,2,0,1,0
brightestyoungthings.com/music/dear-fan-death-records-i-liked-the-puerto-rico-flowers-ep/,benign,0,1,0,0,0,1,0,0,1,1,0,0,3,0,0,0,10,0,89,0,0,0,0,0,4.281199797095694,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,89,0,0,3,0
coraline.wikia.com/wiki/Coraline_Jones,benign,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,38,0,0,0,0,0,3.8854423157904967,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,38,1,0,2,0
hobart.jobs.topusajobs.com/,benign,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,27,0,0,0,0,0,3.5743577621291283,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,27,0,0,1,0
bollywood.ac/2011/05/09/aamir-khan-is-praised-by-delhi-belly-director-abhinay-deo/,benign,0,1,0,0,0,1,0,0,1,1,0,0,5,0,0,0,9,0,82,0,0,0,0,0,4.366715884517816,8,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,0,0,-1,82,0,0,5,0
weather.yahoo.com/united-states/georgia/macon-2443844/,benign,0,1,0,0,0,1,0,0,1,2,0,0,4,0,0,0,2,0,54,0,0,0,0,0,4.295092660991054,7,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,54,0,0,4,0
amazon.com/New-Bright-Sport-One-Transmitter-Instruction/dp/B001RZ80G8,benign,0,1,0,0,0,1,0,0,1,1,0,0,3,0,0,0,5,0,69,0,0,0,0,0,4.704640088073557,6,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,69,0,0,3,0
borealcentre.ca/,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,16,0,0,0,0,0,3.327819531114783,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,0,0,-1,16,0,0,1,0
facebook.com/BradleyUniversity,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,30,0,0,0,0,0,4.256564762130954,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,30,0,0,1,0
virginiabusiness.com/index.php/news/article/dominion-resources-buys-downtown-office-building-for-5.5-million/313839/,benign,0,1,0,0,0,1,0,0,1,3,0,0,6,0,0,0,8,0,116,0,0,0,0,0,4.523446239108264,8,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,116,0,0,6,0
en.wikipedia.org/wiki/Category:Enamellers,benign,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,41,0,0,0,0,0,4.169038444783924,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,41,0,0,2,0
metalkills.com/,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,15,0,0,0,0,0,3.4565647621309536,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,0,0,-1,15,0,0,1,0
openicetimes.com/michiganrinks/index.html,benign,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,41,0,0,0,0,0,3.985243162996367,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,41,0,0,2,0
rotoworld.com/player/mlb/3921/player?r=1,benign,0,0,0,0,0,1,0,0,1,1,0,0,4,0,0,1,0,1,40,0,0,0,0,0,4.131687083026441,5,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,36,0,0,4,0
bcilondon.co.uk/Home%20&%20General/default.htm,benign,0,0,0,0,0,1,0,0,1,3,0,0,2,0,2,0,0,0,46,0,0,0,1,0,4.430851901568091,4,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,46,0,0,2,0
edact.com/,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,10,0,0,0,0,0,3.121928094887362,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,10,0,0,1,0
local.yahoo.com/info-18236445-chimes-restaurant-baton-rouge,benign,0,1,0,0,0,1,0,0,1,2,0,0,1,0,0,0,5,0,59,0,0,0,0,0,4.481876898275497,8,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,59,0,0,1,0
movies.yahoo.com/movie/1800353744/info,benign,0,0,0,0,0,1,0,0,1,2,0,0,3,0,0,0,0,0,38,0,0,0,0,0,4.14860021052734,10,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,38,0,0,3,0
newyorker.com/online/blogs/newsdesk/perry-v-schwarzenegger/,benign,0,1,0,0,0,1,0,0,1,1,0,0,5,0,0,0,2,0,59,0,0,0,0,0,4.140809897319326,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,59,0,0,5,0
blackpast.org/?q=aah/african-american-museums-united-states-and-canada,benign,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,6,1,70,0,0,0,0,0,4.177722876947078,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,14,0,0,2,0
jsc.nasa.gov/Bios/htmlbios/richards.html,benign,0,0,0,0,0,1,0,0,1,3,0,0,3,0,0,0,0,0,40,0,0,0,0,0,4.068453957701921,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,40,0,0,3,0
facebook.com/people/Guy-Coulombe/760118980,benign,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,1,0,42,0,0,0,0,0,4.290777839290894,9,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,42,0,0,3,0
homepage.mac.com/bernardp/Stockhausen/Montag.html,benign,0,0,0,0,0,1,0,0,1,3,0,0,3,0,0,0,0,0,49,0,0,0,0,0,4.183302385188317,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,49,0,0,3,0
stepbystepmobile.com/,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,21,0,0,0,0,0,3.594465636961452,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,21,0,0,1,0
stadiumjersey.com/prod/2121-Montreal-Maroons-Vintage-Reebok-Heritage-Sweater-Jersey.html,benign,0,1,0,0,0,1,0,0,1,2,0,0,2,0,0,0,7,0,88,0,0,0,0,0,4.537653136399442,4,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,0,0,-1,88,0,0,2,0
linkedin.com/pub/julie-garwood/7/a80/642,benign,0,0,0,0,0,1,0,0,1,1,0,0,5,0,0,0,1,0,40,0,0,0,0,0,4.4939427079182686,6,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,40,0,0,5,0
hollywoodtimemachine.com/bartine/,benign,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,33,0,0,0,0,0,3.945464952495108,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,33,0,0,2,0
fmjf.com/fans_comments/allcomments.html,benign,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,39,0,0,0,0,0,3.722948450412313,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,39,1,0,2,0
thestokesnews.com/bookmark/3618277/article-The+legacy+lingers…Tim+Bruce’s+final+painting+to+be+unveiled+at+his+gallery+today,benign,0,1,0,0,0,1,0,0,1,1,0,0,3,0,0,0,1,0,124,0,0,0,0,0,4.68600702067438,7,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,124,0,0,3,0
spokeo.com/Dennis+Beck,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,22,0,0,0,0,0,3.6635327548042538,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,22,0,0,1,0
sihrhockey.org/p_2009_agm_summary.cfm,benign,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,37,0,0,0,0,0,4.249729716863358,4,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,37,3,0,1,0
usuarios.multimania.es/qylhzxpftj/ver.html,benign,0,0,0,0,0,1,0,0,1,3,0,0,2,0,0,0,0,0,42,0,0,0,0,0,4.296148374747624,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,42,0,0,2,0
philfilms.utm.edu/,benign,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,18,0,0,0,0,0,3.614369445886756,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,18,0,0,1,0
victorianweb.org/authors/crossetti/marsh.html,benign,0,0,0,0,0,1,0,0,1,2,0,0,3,0,0,0,0,0,45,0,0,0,0,0,4.019879075051286,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,45,0,0,3,0
maplandia.com/poland/mazowieckie/bialobrzegi/ryki/,benign,0,0,0,0,0,1,0,0,1,1,0,0,5,0,0,0,0,0,50,0,0,0,0,0,4.025979129983102,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,50,0,0,5,0
youtube.com/watch?v=4dl9Nw0afq8,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,31,0,0,0,0,0,4.567099536193328,4,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,17,0,0,1,0
tvsa.co.za/actorprofile.asp?actorID=10121,benign,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,1,0,1,41,0,0,0,0,0,4.201842785465543,5,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,27,0,0,1,0
wowjobs.co.za/jobsin-Witbank-jobs,benign,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,2,0,33,0,1,0,0,0,3.7983512260625822,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,33,0,0,1,0
heritage.nf.ca/dictionary/bibliography.html,benign,0,0,0,0,0,1,0,0,1,3,0,0,2,0,0,0,0,0,43,0,0,0,0,0,4.109306836490686,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,43,0,0,2,0
mma-core.com/videos/_Anderson_Silva_vs_Patrick_Cote_UFC_90?vid=10001997,benign,0,1,0,0,0,1,0,0,1,1,0,0,2,0,0,1,1,1,71,0,0,0,0,0,4.649108563955607,10,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,58,7,0,2,0
telegraph.co.uk/culture/film/filmreviews/3670271/Film-reviews-Lust-Caution-and-Half-Moon.html,benign,0,1,0,0,0,1,0,0,1,3,0,0,5,0,0,0,6,0,93,0,0,0,0,0,4.752373968641101,7,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,93,0,0,5,0
banddegarage.org/,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,17,0,0,0,0,0,3.175123135113461,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,17,0,0,1,0
mobikefed.org/social-tags/christopher-s-bond-bridge-kansas-city,benign,0,1,0,0,0,1,0,0,1,1,0,0,2,0,0,0,6,0,63,0,0,0,0,0,4.231037566859522,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,63,0,0,2,0
myspace.com/gabriel.aubry,benign,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,25,0,0,0,0,0,3.893660689688185,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,25,0,0,1,0
workathomecareers.com/,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,22,0,0,0,0,0,3.538310595615006,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,22,0,0,1,0
scribd.com/doc/30322036/NFL-Draft-Features-Defense,benign,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,3,0,50,0,0,0,0,0,4.481076880026371,8,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,50,0,0,3,0
fuzzster.com/r/show/se/349281.html?NOFOR=true,benign,0,0,0,0,0,1,0,0,1,2,0,0,4,0,0,1,0,1,45,0,0,0,0,0,4.580307540581812,6,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,34,0,0,4,0
myspace.com/totovtributeband,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,28,0,0,0,0,0,3.994680368408909,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,28,0,0,1,0
askville.amazon.com/SimilarQuestions.do?req=films+Italian+actress+Virna+Lisi+star,benign,0,1,0,0,0,1,0,0,1,3,0,0,1,0,0,1,0,1,81,0,0,0,0,0,4.331918410891593,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,39,0,0,1,0
music.yahoo.com/bob-brookmeyer/albums/madly-loving-you--53675035,benign,0,1,0,0,0,1,0,0,1,2,0,0,3,0,0,0,5,0,64,0,0,0,0,0,4.421973149067329,8,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,64,0,0,3,0
trails.com/topo-maps-populated_places-cass-county-north_dakota-nd.html,benign,0,1,0,0,0,1,0,0,1,2,0,0,1,0,0,0,6,0,70,0,0,0,0,0,4.1300234194749565,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,70,2,0,1,0
homepages.rootsweb.ancestry.com/~lheureux/lh1/d0095/g0000060.html,benign,0,1,0,0,0,1,0,0,1,4,0,0,4,0,0,0,0,0,65,0,0,0,0,0,4.4333799281800825,12,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,65,0,0,4,0
1853chairman.com/,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,17,0,0,0,0,0,3.734521664779752,4,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,0,0,-1,17,0,0,1,0
therealtechn9ne.ning.com/video/big-scoob-f-tech-n9ne-salue,benign,0,1,0,0,0,1,0,0,1,2,0,0,2,0,0,0,5,0,58,0,0,0,0,0,4.178945167795605,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,58,0,0,2,0
en.wikipedia.org/wiki/Dolenji_Suhadol,benign,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,37,0,0,0,0,0,4.100816878908575,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,37,1,0,2,0
facebook.com/pages/Revolver/216189081762062?sk=info,benign,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,1,0,1,51,0,0,0,0,0,4.601264744263837,15,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,43,0,0,3,0
themontrealcanadians.com/denis_savard.htm,benign,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,41,0,0,0,0,0,3.911595601809687,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,0,0,-1,41,1,0,1,0
en.wikipedia.org/wiki/Ztele,benign,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,27,0,0,0,0,0,3.732308225332477,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,27,0,0,2,0
immigrantships.net/v5/1900v5/generalgreely19491012.html,benign,0,1,0,0,0,1,0,0,1,2,0,0,3,0,0,0,0,0,55,0,0,0,0,0,4.34211397723245,14,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,55,0,0,3,0
absoluteastronomy.com/topics/United_States_at_the_1952_Summer_Olympics,benign,0,1,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,70,0,0,0,0,0,4.422738561139236,4,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,70,6,0,2,0
scores.espn.go.com/mlb/recap?gameId=310903111,benign,0,0,0,0,0,1,0,0,1,3,0,0,2,0,0,1,0,1,45,0,0,0,0,0,4.29686559608929,9,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,28,0,0,2,0
ordway.org/staff/,benign,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,17,0,0,0,0,0,3.499227547132693,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,17,0,0,2,0
en.wikipedia.org/wiki/Give_Until_There%27s_Nothing_Left,benign,0,1,0,0,0,1,0,0,1,2,0,0,2,0,1,0,0,0,55,0,0,0,0,0,4.453731531549133,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,55,4,0,2,0
manta.com/c/mmdjkts/bobby-breen-enterprises,benign,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,2,0,43,0,0,0,0,0,4.045239685277583,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,43,0,0,3,0
politicalgraveyard.com/bio/mills.html,benign,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,37,0,0,0,0,0,4.023661393171459,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,37,0,0,2,0
en.wikipedia.org/wiki/Category:Companies_established_in_1982,benign,0,1,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,60,0,0,0,0,0,4.464735178725505,4,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,60,3,0,2,0
blogs.vancouversun.com/2011/11/01/louise-lecavalier-gloriously-mad-dancing/,benign,0,1,0,0,0,1,0,0,1,2,0,0,5,0,0,0,4,0,75,0,0,0,0,0,4.307310237983151,8,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,75,0,0,5,0
last.fm/music/Bennie+Moten%27s+Kansas+City+Orchestra,benign,0,0,0,0,0,1,0,0,1,1,0,0,2,0,1,0,0,0,52,0,0,0,0,0,4.387657746862431,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,52,0,0,2,0
tweeting-athletes.com/index.cfm?AthleteID=10963,benign,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,1,1,1,47,0,0,0,0,0,4.508604607874869,5,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,0,0,-1,31,0,0,1,0
questia.com/library/encyclopedia/101278101,benign,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,0,0,42,0,0,0,0,0,4.39768795823549,9,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,42,0,0,3,0
camclarke.com/profile.html,benign,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,26,0,0,0,0,0,3.767183467891461,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,26,0,0,1,0
metmuseum.org/Collections/search-the-collections/70010733,benign,0,1,0,0,0,1,0,0,1,1,0,0,3,0,0,0,2,0,57,0,0,0,0,0,4.2647482951251945,8,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,57,0,0,3,0
sing365.com/music/lyric.nsf/Faithful-lyrics-Common/CA129B3E8C7111F24825700B0005EE5B,benign,0,1,0,0,0,1,0,0,1,2,0,0,4,0,0,0,2,0,83,0,0,0,0,0,4.874997341418998,25,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,83,0,0,4,0
tvguide.com/celebrities/dennis-eckersley/232083,benign,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,1,0,47,0,0,0,0,0,4.272361989837416,6,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,47,0,0,3,0
epodunk.com/cgi-bin/genInfo.php?locIndex=9770,benign,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,1,1,1,45,0,0,0,0,0,4.427979696753515,4,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,31,0,0,2,0
mdmgroup.com/Mickey_Markoff/,benign,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,28,0,0,0,0,0,4.039148671903071,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,28,1,0,2,0
sports.yahoo.com/nhl/players/1319,benign,0,0,0,0,0,1,0,0,1,2,0,0,3,0,0,0,0,0,33,0,0,0,0,0,4.028946391954607,4,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,33,0,0,3,0
flyers.nhl.com/club/player.htm?id=8459094,benign,0,0,0,0,0,1,0,0,1,3,0,0,2,0,0,1,0,1,41,0,0,0,0,0,4.607432797248243,7,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,30,0,0,2,0
en.wikipedia.org/wiki/Philippe_Leduc,benign,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,36,0,0,0,0,0,3.991970224871014,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,36,1,0,2,0
unx3.tripod.com/,benign,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,16,0,0,0,0,0,3.75,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,16,0,0,1,0
